what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1385839799400
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385839803355
started,bundle,org.eclipse.jst.server.generic.core,1.0.700.v20101219,"org.eclipse.jst.server.generic.core",1385839803755
started,bundle,org.eclipse.jst.server.preview.adapter,1.1.100.v20100308,"org.eclipse.jst.server.preview.adapter",1385839803768
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385839804355
opened,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1385839804593
started,bundle,org.eclipse.jst.server.tomcat.ui,1.1.200.v20100418,"org.eclipse.jst.server.tomcat.ui",1385839804597
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui",1385839805630
started,bundle,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser",1385839812713
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1385839813148
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1385839813243
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1385839833044
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1385839834834
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1385839836091
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1385839836193
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1385839836804
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1385839838441
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1385839839712
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1385839840977
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385839862215
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385839889345
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1385839892170
closed,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1385839892171
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1385839895315
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1385839899579
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1385839899778
closed,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1385839899778
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1385839901754
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385839906558
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385839935249
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385839936850
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385839986731
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1385839992334
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385839994776
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385840002290
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385840009732
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385840011403
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385840019214
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385840040165
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385840043349
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385840049711
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385840054060
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385840056137
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385840056512
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385840057670
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385840058050
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385840058691
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385840058973
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385840059613
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385840059896
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385840060798
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385840061165
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385840061855
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385840062151
started,bundle,org.eclipse.pde.core,3.7.1.v20120103_r372,"org.eclipse.pde.core",1385840062237
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385840064704
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1385840064713
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1385840070515
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1385840076661
started,bundle,org.eclipse.equinox.p2.garbagecollector,1.0.200.v20110815-1419,"org.eclipse.equinox.p2.garbagecollector",1385840079005
opened,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1385840084223
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1385840084323
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385840086394
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385840087336
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1385840096781
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1385840096857
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1385840107794
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1385840118040
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385840122341
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385840142239
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385840146158
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385840154353
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385840201526
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385840209437
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385840249738
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385840254214
