what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1385741835118
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1385741842225
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385741843985
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385741844540
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1385741844705
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1385741846334
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1385741846705
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1385741846862
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1385741847014
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1385741849512
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1385741853364
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1385741853582
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1385741853672
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1385741858846
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1385741861640
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385741873674
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385742059340
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1385742063221
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385742080918
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385742094005
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385742096460
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385742117865
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385742121192
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385742165697
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1385742169255
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1385742220656
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1385742224732
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1385742226848
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1385742229721
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385742232320
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385742234019
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1385742236972
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1385742237266
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1385742237620
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1385742238452
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385742243022
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385742244985
